JWH.181TI_1035B.DACA.PV,switching,80,0
JWH.181TI_1006.DACA.PV,switching,80,0
JWH.181AI_1003.DACA.PV,double,30,100
JWH.181TI_1019A.DACA.PV,switching,80,0
JWH.181PI_1006.DACA.PV,switching,80,0
JWH.181TIC_1023.DACA.PV,switching,60,0
JWH.181TI_1033.DACA.PV,switching,80,0
JWH.181FIC_1049.DACA.PV,float,200,500
JWH.181TI_1032.DACA.PV,switching,80,0
JWH.181PI_1025.DACA.PV,switching,80,0
JWH.181TIC_1095.DACA.PV,switching,80,0
JWH.181TIC_1016.DACA.PV,switching,60,0
JWH.181TI_1017.DACA.PV,switching,80,0
JWH.181TI_1015.DACA.PV,switching,80,0
JWH.181TI_1012C.DACA.PV,switching,80,0
JWH.181TI_1012H.DACA.PV,switching,80,0
JWH.181TI_1012M.DACA.PV,switching,80,0
JWH.181TIC_1014.DACA.PV,switching,60,0
JWH.181TIC_1008.DACA.PV,switching,80,0
JWH.181TIC_1018.DACA.PV,switching,80,0
JWH.181FIC_1008.DACA.PV,switching,80,0
JWH.181FIC_1032.DACA.PV,switching,80,0
JWH.181FIC_1010.DACA.PV,switching,80,0
JWH.181FI_1006.DACA.PV,switching,80,0
JWH.181LIC_1018.PIDA.OP,switching,60,0
JWH.181TIC_1016.PIDA.OP,switching,60,0
JWH.181XV_1002.DEVCTLA.PVFL1,switching,0,0
JWH.181FIC_1010.PIDA.OP,switching,60,0
JWH.181TIC_1008.PIDA.OP,switching,60,0
JWH.181FIC_1016.PIDA.OP,switching,60,0
JWH.181LIC_1013.PIDA.OP,switching,60,0
JWH.181HIC_1200.AUTOMANA.OP,switching,0,0
JWH.181FIC_1020.PIDA.OP,switching,60,0
JWH.181FIC_1025.PIDA.OP,switching,0,0
JWH.181TIC_1025.PIDA.OP,switching,60,0
JWH.181HIC_1005.AUTOMANA.OP,switching,0,0
JWH.181PIC_1017.PIDA.OP,switching,0,0
JWH.181HIC_1004.AUTOMANA.OP,switching,0,0
JWH.181FIC_1008.PIDA.OP,switching,60,0
JWH.181FIC_1032.PIDA.OP,switching,60,0
JWH.181TIC_1065.PIDA.OP,switching,60,0
JWH.181TIC_1018.PIDA.OP,switching,60,0
JWH.181TIC_1044.PIDA.OP,switching,60,0
JWH.181XV_1003.DEVCTLA.PVFL1,switching,0,0
JWH.181HIC_1008.AUTOMANA.OP,switching,0,0
JWH.181PIC_1002.PIDA.OP,switching,30,0
JWH.181TIC_1003.PIDA.OP,switching,60,0
JWH.181HIC_1009.AUTOMANA.OP,switching,30,0
JWH.181LIC_1023.PIDA.OP,switching,60,0
JWH.181FIC_1030.PIDA.OP,switching,60,0
JH.161FIC_1282.PIDA.OP,double,30,100
JH.161FIC_1920.PIDA.OP,double,30,100
JH.161TIC_1262.DACA.PV,float,400,600
JH.161PIC_1256A.PIDA.OP,double,30,100
JH.161PIC_1600.PIDA.OP,double,30,100
JH.161FIC_1121.PIDA.OP,double,30,100
JH.161PIC_1065.PIDA.OP,float,5,10
JH.161PIC_1062.PIDA.OP,float,5,10
JH.161FIC_1050A.PIDA.OP,double,30,100
JH.161FIC_1037.DACA.PV,double,30,100
JH.161FIC_1035.DACA.PV,double,30,100
JH.161FIC_1033.DACA.PV,double,30,100
JH.161FIC_1243.PIDA.OP,double,30,100
JH.161LI_1252B.DACA.PV,float,30,90
JH.161LI_1252A.DACA.PV,float,30,90
JH.161LIC_1404.DACA.PV,float,30,90
JH.161LIC_1257.DACA.PV,float,30,90
JH.161LIC_1267.DACA.PV,float,30,90
JH.161LIC_1136.DACA.PV,float,30,90
JH.161LIC_1217.DACA.PV,float,30,90
JH.161LIC_1133.DACA.PV,float,30,90
JH.161LIC_1121A.DACA.PV,float,30,90
JH.161LIC_1108.DACA.PV,float,30,90
JH.161LIC_1115.DACA.PV,float,30,90
JH.161LIC_1129.DACA.PV,float,30,90
JH.161LIC_1126.DACA.PV,float,30,90
JH.161LIC_1152.DACA.PV,float,30,90
JH.161LIC_1024.DACA.PV,float,30,90
JH.161LIC_1037A.DACA.PV,float,30,90
JH.161LIC_1035A.DACA.PV,float,30,90
JH.161LI_1040.DACA.PV,float,30,90
JH.161LI_1030.DACA.PV,float,30,90
JH.161LI_1031.DACA.PV,float,30,90
JH.161LI_1127.DACA.PV,float,30,90
JH.161LI_1403.DACA.PV,double,30,100
JH.161PDI_1031.DACA.PV,float,1,5
JH.161TI_1155.DACA.PV,double,30,100
JH.161FIC_1243.DACA.PV,double,30,100
JH.161FIC_1026.DACA.PV,double,30,100
JH.161FIC_1050A.DACA.PV,double,30,100
JH.161FIC_1282.DACA.PV,double,30,100
JH.161FIC_1920.DACA.PV,double,30,100
JH.161FIC_1121.DACA.PV,double,30,100
JH.161YI_P105C.DACA.PV,float,20,40
JH.161YI_P105B.DACA.PV,float,20,40
JH.161YI_P105A.DACA.PV,float,20,40
JH.161YI_P103B.DACA.PV,float,20,40
JH.161YI_P101B.DACA.PV,float,20,40
JH.161YI_P104A.DACA.PV,float,20,40
JH.161YI_P103A.DACA.PV,float,20,40
JH.161YI_P101A.DACA.PV,float,20,40
JH.161YI_P102B.DACA.PV,float,20,40
JH.161YI_P102A.DACA.PV,float,20,40
JH.161YI_P109B.DACA.PV,float,20,40
JH.161YI_P109A.DACA.PV,float,20,40
JH.161YI_P116B.DACA.PV,float,20,40
JH.161YI_P116A.DACA.PV,float,20,40
JH.161YI_P117B.DACA.PV,float,20,40
JH.161YI_P117A.DACA.PV,float,20,40
JH.161LI_1259B.DACA.PV,float,30,90
JH.161LI_1259A.DACA.PV,float,30,90
JH.161LI_1216.DACA.PV,float,30,90
JH.161LI_1265.DACA.PV,float,30,90
JH.161LI_1135.DACA.PV,float,30,90
JH.161LI_1132.DACA.PV,float,30,90
JH.161LI_1151.DACA.PV,float,30,90
JH.161LI_1130.DACA.PV,float,30,90
JH.161LI_1038.DACA.PV,float,30,90
JH.161LI_1033.DACA.PV,float,30,90
JH.161LIC_1042.DACA.PV,float,30,90
JH.161PIC_1600.DACA.PV,double,30,100
JH.161PIC_1014B.DACA.PV,double,30,100
JH.161PIC_1256A.DACA.PV,double,30,100
JH.161PIC_1411B.DACA.PV,float,5,10
JH.161PIC_1411A.DACA.PV,float,5,10
JH.161PIC_1132A.DACA.PV,float,5,10
JH.161PIC_1065.DACA.PV,float,5,10
JH.161PIC_1062.DACA.PV,float,5,10
JH.161LIC_1108.PIDA.OP,float,60,120
JH.161LIC_1267.PIDA.OP,float,60,120
JH.161FIC_1033.PIDA.OP,double,30,100
JH.161FIC_1037.PIDA.OP,double,30,100
JH.161FIC_1035.PIDA.OP,double,30,100
JH.161Y_P109B.DEVCTLA.GPV,switching,80,0
JH.161Y_P109A.DEVCTLA.GPV,switching,80,0
JH.161Y_P102B.DEVCTLA.GPV,switching,80,0
JH.161Y_P102A.DEVCTLA.GPV,switching,80,0
JH.161LIC_1115.PIDA.OP,float,60,120
JH.161LIC_1035A.PIDA.OP,float,60,120
JH.161LIC_1037A.PIDA.OP,float,60,120
JH.161LIC_1152.PIDA.OP,float,60,120
JH.161LIC_1133.PIDA.OP,float,60,120
JH.161Y_P101B.DEVCTLA.GPV,switching,80,0
JH.161Y_P101A.DEVCTLA.GPV,switching,80,0
JH.161Y_P105C.DEVCTLA.GPV,switching,80,0
JH.161Y_P105B.DEVCTLA.GPV,switching,80,0
JH.161LIC_1404.PIDA.OP,float,60,120
JH.161LIC_1136.PIDA.OP,float,60,120
JH.161Y_P103B.DEVCTLA.GPV,switching,80,0
JH.161Y_P103A.DEVCTLA.GPV,switching,80,0
JH.161Y_P105A.DEVCTLA.GPV,switching,80,0
JH.161LIC_1217.PIDA.OP,float,60,120
JH.161LIC_1121A.PIDA.OP,float,60,120
JH.161LIC_1257.PIDA.OP,float,60,120
JH.161Y_P104B.DEVCTLA.GPV,switching,80,0
JH.161Y_P104A.DEVCTLA.GPV,switching,80,0
JH.161Y_P107B.DEVCTLA.GPV,switching,80,0
JH.161Y_P107A.DEVCTLA.GPV,switching,80,0
JH.161Y_P106B.DEVCTLA.GPV,switching,80,0
JH.161Y_P106A.DEVCTLA.GPV,switching,80,0
JH.161LIC_1129.PIDA.OP,float,60,120
JH.161Y_P116B.DEVCTLA.GPV,switching,80,0
JH.161Y_P116A.DEVCTLA.GPV,switching,80,0
JH.161LIC_1126.PIDA.OP,float,60,120
JH.161Y_P117B.DEVCTLA.GPV,switching,80,0
JH.161Y_P117A.DEVCTLA.GPV,switching,80,0
JH.162LI_1001.DACA.PV,float,30,90
JH.162LIC_0007.DACA.PV,float,30,90
JH.162LIC_1006.DACA.PV,float,30,90
JH.162LI_1005B.DACA.PV,float,30,90
JH.162LIC_1004B.DACA.PV,float,30,90
JH.162LI_1002B.DACA.PV,float,30,90
JH.162LI_1002A.DACA.PV,float,30,90
JH.162LI_1005A.DACA.PV,float,30,90
JH.162LIC_1004A.DACA.PV,float,30,90
JH.162PDI_1001B.DACA.PV,float,1,5
JH.162PDI_1001A.DACA.PV,float,1,5
JH.162TIC_1018B.DACA.PV,float,400,600
JH.162TIC_1022B.DACA.PV,float,400,600
JH.162TIC_1022A.DACA.PV,float,400,600
JH.162TIC_1018A.DACA.PV,float,400,600
JH.162FIC_1002B.DACA.PV,float,200,500
JH.162YI_P101A.DACA.PV,float,20,40
JH.162YI_P101B.DACA.PV,float,20,40
JH.162YI_P101C.DACA.PV,float,20,40
JH.162PI_1004.DACA.PV,float,5,10
JH.162PI_0034.DACA.PV,float,5,10
JH.162PI_1031.DACA.PV,float,5,10
JH.162PI_1027B.DACA.PV,float,5,10
JH.162PI_0035.DACA.PV,float,5,10
JH.162PI_1027A.DACA.PV,float,5,10
JH.162PI_1030.DACA.PV,float,5,10
JH.162TI_1031.DACA.PV,float,400,600
JH.162TI_1021D.DACA.PV,float,400,600
JH.162TI_1025B.DACA.PV,float,400,600
JH.162TI_1021C.DACA.PV,float,400,600
JH.162TI_1020B.DACA.PV,float,400,600
JH.162TI_1024B.DACA.PV,float,400,600
JH.162TI_1009D.DACA.PV,float,400,600
JH.162TI_1009C.DACA.PV,float,400,600
JH.162TI_1023B.DACA.PV,float,400,600
JH.162TI_0005.DACA.PV,float,400,600
JH.162TI_1023A.DACA.PV,float,400,600
JH.162TI_1021B.DACA.PV,float,400,600
JH.162TI_1025A.DACA.PV,float,400,600
JH.162TI_1021A.DACA.PV,float,400,600
JH.162TI_1020A.DACA.PV,float,400,600
JH.162TI_1024A.DACA.PV,float,400,600
JH.162TI_1009B.DACA.PV,float,400,600
JH.162TI_1009A.DACA.PV,float,400,600
JH.162FI_0008.DACA.PV,float,200,500
JH.162FI_1006.DACA.PV,float,200,500
JH.162FI_1005.DACA.PV,float,200,500
JH.162FI_1004.DACA.PV,float,200,500
JH.162FI_0013.DACA.PV,float,200,500
JH.162FI_1001.DACA.PV,float,200,500
JH.162FIC_1002A.DACA.PV,float,200,500
JH.162TI_1004.DACA.PV,float,400,600
JH.162FI_1003.DACA.PV,float,200,500
JH.162Y_P102.DEVCTLA.GPV,switching,0,0
JH.162LIC_0007.PIDA.OP,switching,60,0
JH.162Y_P103.DEVCTLA.GPV,switching,0,0
JH.162LIC_1004A.PIDA.OP,float,60,120
JH.162LIC_1004B.PIDA.OP,float,60,120
JH.162LIC_1006.PIDA.OP,float,60,120
JH.162TIC_1022A2.AUTOMANA.OP,int,400,600
JH.162TIC_1022B2.AUTOMANA.OP,int,400,600
JH.162FIC_1002A.PIDA.OP,float,200,500
JH.162FIC_1002B.pida.PV,switching,5,25
JH.162Y_P101C.DEVCTLA.GPV,switching,0,0
JH.162Y_P101B.DEVCTLA.GPV,switching,0,0
JH.163LI_0005.DACA.PV,float,30,90
JH.163LI_0004.DACA.PV,float,30,90
JH.163LIC_0001.DACA.PV,float,30,90
JH.163LIC_0003.DACA.PV,float,30,90
JH.163LIC_0002.DACA.PV,float,30,90
JH.163Y_P001B.DEVCTLA.GPV,switching,0,0
JH.163Y_P001A.DEVCTLA.GPV,switching,0,0
JH.163PIC_0037.PIDA.OP,float,5,10
JH.163XV_0012.DEVCTLA.GPV,switching,0,0
JH.163FI_0009.DACA.PV,float,200,500
JH.163FIC_0007.DACA.PV,float,200,500
JH.163AIC_0001.DACA.PV,float,5,25
JH.163LI_0009.DACA.PV,float,30,90
JH.163LI_0008.DACA.PV,float,30,90
JH.163YI_C002B.DACA.PV,float,20,40
JH.163YI_C002A.DACA.PV,float,20,40
JH.163YI_C001B.DACA.PV,float,20,40
JH.163YI_C001A.DACA.PV,float,20,40
JH.163PIC_0038.DACA.PV,float,5,10
JH.163HIC_0012.AUTOMANA.OP,float,200,500
JH.163TIC_0009.DACA.PV,float,400,600
JH.163FIC_0004.DACA.PV,float,200,500
JH.163FIC_0003.DACA.PV,float,200,500
JH.163LIC_0007.DACA.PV,float,30,90
JH.163PIC_0034.DACA.PV,float,5,10
JH.163PIC_0037.DACA.PV,float,5,10
JH.163PIC_0036.DACA.PV,float,5,10
JH.163PIC_0033.DACA.PV,float,5,10
JH.163PIC_0032.DACA.PV,float,5,10
JH.163PI_0031.DACA.PV,float,5,10
JH.163TI_0015.DACA.PV,float,400,600
JH.163TI_0012.DACA.PV,float,400,600
JH.163TI_0011.DACA.PV,float,400,600
JH.163TI_0010.DACA.PV,float,400,600
JH.163TI_0013C.DACA.PV,float,400,600
JH.163TI_0013B.DACA.PV,float,400,600
JH.163TI_0013A.DACA.PV,float,400,600
JH.163TI_0008B.DACA.PV,float,400,600
JH.163TI_0008A.DACA.PV,float,400,600
JH.163TI_0007.DACA.PV,float,400,600
JH.163FI_0010.DACA.PV,float,200,500
JH.163FI_0002.DACA.PV,float,200,500
JH.163PI_0039.DACA.PV,float,5,10
JH.163PI_0040.DACA.PV,float,5,10
JH.163PI_0035.DACA.PV,float,5,10
JH.163TI_0006.DACA.PV,float,400,600
JH.163FI_0001.DACA.PV,float,200,500
JH.163PIC_0041.DACA.PV,float,5,10
JH.163FIC_0006.DACA.PV,float,200,500
JH.163FI_0008.DACA.PV,float,200,500
JH.163XV_0011.DEVCTLA.GPV,switching,0,0
JH.163XV_0002.DEVCTLA.GPV,switching,0,0
JH.163XV_0015.DEVCTLA.GPV,switching,0,0
JH.163XV_0003.DEVCTLA.GPV,switching,0,0
JH.163XV_0016.DEVCTLA.GPV,switching,0,0
JH.163XV_0014.DEVCTLA.GPV,switching,0,0
JH.163XV_0013.DEVCTLA.GPV,switching,0,0
JH.163XV_0001.DEVCTLA.GPV,switching,0,0
JH.163Y_C002B.DEVCTLA.GPV,switching,0,0
JH.163Y_C002A.DEVCTLA.GPV,switching,0,0
JH.163Y_C001A.DEVCTLA.GPV,switching,0,0
JH.163PIC_0038.PIDA.OP,float,5,10
JH.163FIC_0003.PIDA.OP,float,200,500
JH.163LIC_0001.PIDA.OP,float,60,120
JH.163PIC_0036.PIDA.OP,float,5,10
JH.163PIC_0032.PIDA.OP,float,5,10
JH.163PIC_0033.PIDA.OP,float,5,10
